song_id,song_name,image_name,artists,album_name,release_date,genre,lyrics,lyricists,composers,arrangers
32003395,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,image_32003395.jpg,장범준,멜로가 체질 OST Part 3,2019.08.23,"록/메탈, 국내드라마",흔들리는 꽃들 속에서<br>네 샴푸향이 느껴진거야<br>스쳐지나간건가 뒤돌아보지만<br>그냥 사람들만 보이는거야<br>다와가는 집근처에서<br>괜히 핸드폰만 만지는거야<br>한번 연락해 볼까 용기내 보지만<br>그냥 내 마음만 아쉬운 거야<br>걷다가 보면 항상 이렇게 너를<br>바라만 보던 너를<br>기다린다고 말할까<br>지금 집앞에 계속 이렇게 너를<br>아쉬워 하다 너를 연락했다 할까<br>지나치는 꽃들 속에서<br>네 샴푸향만 보이는거야<br>스쳐지나간건가 뒤 돌아보지만<br>그냥 내 마음만 바빠진거야<br>걷다가 보면 항상 이렇게 너를<br>바라만 보던 너를<br>기다린다고 말할까<br>지금 집앞에 계속 이렇게 너를<br>아쉬워 하다 너를 연락했다 할까<br>어떤 계절이 너를<br>우연히라도 너를 마주치게 할까<br>난 이대로 아쉬워하다<br>너를 바라만 보던 너를<br>기다리면서 아무말 못하고<br>그리워만 할까<br>걷다가 보면 항상 이렇게 너를<br>바라만 보던 너를<br>생각한다고 말할까<br>지금 집앞에 기다리고<br>때론 지나치고 다시 기다리는<br>꽃이 피는 거리에 보고파라 이밤에<br>걷다가 보면 항상 이렇게 너를<br>아쉬워 하다 너를<br>기다린다고 말할까<br>지금 집앞에 계속 이렇게 너를<br>아쉬워 하다 너를 연락했다 할까<br>,장범준,장범준,"장범준, 전영호, 민재현, 이규형"
38123332,Whiplash,image_38123332.jpg,aespa,Whiplash - The 5th Mini Album,2024.10.21,댄스,"One look give ‘em Whiplash<br>Beat drop with a big flash<br><br>집중해 좀 더<br>Think fast<br>이유 넌 이해 못 해<br>왜 이제야<br>Know I did that<br>Day 1 know I been bad<br>Don’t stop<br>흔들린 채<br>무리해도<br>Can’t touch that<br>(Can't touch that)<br><br>Under pressure,<br>body sweating<br>Can you focus<br>어디서나 거침없어<br>I’m the coldest<br>오직 나만이<br>이 판을 바꿀 Changer<br>Just close your eyes,<br>breathe in and visualize<br><br>One look give ‘em Whiplash<br>Beat drop with a big flash<br><br>집중해 좀 더<br>Think fast<br>이유 넌 이해 못 해<br>왜 이제야<br>Know I did that<br>Day 1 know I been bad<br>Don’t stop<br>흔들린 채<br>무리해도<br>Can’t touch that<br>(Can't touch that)<br><br>Whip-Whiplash<br>Whip-Whiplash<br>Whip-Whiplash<br>Whip-Whiplash<br>Whip-Whiplash<br>Whip-Whiplash<br>Whip-Whiplash<br>One look give ‘em Whiplash<br><br>Fancy<br>이건 참 화려해<br>It’s glowing and it’s flashy<br>알아 적당함이 뭔지<br>Keep it classy<br>따라 하지<br>넌 또 하나부터 열까지<br>아닌척하지<br>Yeah<br><br>Under pressure,<br>body sweating<br>Can you focus<br>(Hoo)<br>I deliver, I can promise<br>I’m the coldest<br>(Cold)<br>외면해도 소용없지<br>Don't you blow it<br>Just close your eyes,<br>breathe in and visualize<br><br>시작되는 순간<br>끝나버린 판단<br>기횐 오직 One time<br>Unforgettable<br><br>찾아낸 The right light<br>사라지지 않아<br>눈에 새긴 One time<br>Unforgettable<br><br>One look give ‘em Whiplash<br>Beat drop with a big flash<br><br>집중해 좀 더<br>Think fast<br>이유 넌 이해 못 해<br>왜 이제야<br>Know I did that<br>Day 1 know I been bad<br>Don’t stop<br>흔들린 채<br>무리해도<br>Can’t touch that<br>(Can't touch that)<br><br>I’m the highlight<br>비춰 Red light<br>Yeah Tonight,<br>it's all about me<br>(All about me)<br>You know it’s my site <br>거친 Next sigh<br>만들어갈 History<br><br>One look give ‘em Whiplash<br>(Whip-Whip)<br>Beat drop with a big flash<br>따라와 어서 Move fast<br>(Move move move)<br>이유 넌 이해 못 해<br>왜 이제야<br>Know I did that<br>(Did that)<br>Day 1 know I been bad<br>(Been bad)<br>Don’t stop<br>흔들린 채<br>다가와도<br>Can’t touch that<br>(Can't touch that)<br><br>Whip-Whiplash<br>Whip-Whiplash<br>Whip-Whiplash<br>Whip-Whiplash<br>Whip-Whiplash<br>Whip-Whiplash<br>Whip-Whiplash<br>One look give ‘em Whiplash",Leslie (XYXX),"Marcus “MarcLo” Lomax, Neil Ormandy, Rosina 'Soaky' Russell, Lewis Jankel","Lewis Jankel, Neil Ormandy"
36391236,손오공,image_36391236.jpg,세븐틴 (SEVENTEEN),SEVENTEEN 10th Mini Album ‘FML',2023.04.24,댄스,"땅을 보고 계속 올랐지 정상까지<br>많은 시련은 보란 듯이 I Always Win<br>강한 마음이 중요하지<br>미래는 도망가지 않아 내가 놓기 전까지<br>DARUMDARIMDA<br>구름을 타고 여기저기로 (Hey)<br>DARUMDARIMDA<br>우리들의 긍지를 높이러 (Hey)<br>DARUMDARIMDA<br>또 다른 세계 나아가자 Go<br>이 Rhythm에 맞춰<br>Say Say Say Say<br>영웅본색 Like This<br>시간과 공간에 구애받지 않는 자세<br>힘을 다하고 쓰러져도<br>포기를 모르고 날뛰는 중<br>마치 된 것 같아 손오공<br>마치 된 것 같아 손오공<br>우리는 쉬지 않아 매일,<br>Make it Make it<br>끝까지 가보자<br>마치 된 것 같아 손오공<br>I Luv My Team I Luv My Crew<br>여기까지 달리면서<br>I Luv My Team I Luv My Crew<br>계속 달릴 수 있어 더<br>I Luv My Team I Luv My Crew<br>여기까지 오르면서<br>I Luv My Team 그 덕분에 우린<br>마치 된 것 같아 손오공<br>알리지 우리는 등장 중<br>여전히 세대를 뒤바꿈<br>멈추지 않아 뜀박 중<br>발이 꼬여도 뒷박 쿵<br>WOO WOO Pull Up My 근두운<br>WOO WOO 성실히 수행 중<br>DARUMDARIMDA<br>늘어나라 하늘로 여의봉 (Hey)<br>DARUMDARIMDA<br>우리들의 매일은 Come &amp; Go (Hey)<br>DARUMDARIMDA<br>모든 걸 위해 나아가자 Go<br>이 노래에 맞춰<br>Say Say Say Say<br>영웅본색 Like This<br>시간과 공간에 구애받지 않는 자세<br>힘을 다하고 쓰러져도<br>포기를 모르고 날뛰는 중<br>마치 된 것 같아 손오공<br>마치 된 것 같아 손오공<br>우리는 쉬지 않아 매일,<br>Make it Make it<br>끝까지 가보자<br>마치 된 것 같아 손오공<br>I Luv My Team I Luv My Crew<br>여기까지 달리면서<br>I Luv My Team I Luv My Crew<br>계속 달릴 수 있어 더<br>I Luv My Team I Luv My Crew<br>여기까지 오르면서<br>I Luv My Team 그 덕분에 우린<br>마치 된 것 같아 손오공<br>진실은 때론 잔혹해 (What’s That?)<br>거짓은 때론 달콤해 (What’s That?)<br>다정함은 때론 거짓말로 (What’s That?)<br>나쁜 것 싹 다 모아둬<br>Ping 하고 불 나와<br>Ener Energy 기 모아 아주 다 나와<br>Ener Energy 한방에 아주 발사 파<br>지금부터 다 하늘 위로 함성 발사<br>이 노래는 이 만화의 엔딩송이다<br>","WOOZI, BUMZU, S.COUPS, Vernon","WOOZI, BUMZU, August Rigo",
36824901,Either Way,image_36824901.jpg,IVE (아이브),I'VE MINE,2023.09.25,R&B/Soul,"누가 내 말투가 재수없대<br>잘난 척만 한대<br>또 누구는 내가 너무 착하대<br>바보같을 정도래<br><br>가끔은 이해조차 안 되는 시선들<br>억울하기도 하지만 <br>오해가 만든 수많은 나와 얘기해<br>우리 모두 다 ‘나’야<br><br>Either way, I’m good<br>전부 좋다구<br>누가 맞고 틀린 게 아닌 걸<br>모두 다르게 사랑하듯<br>Either way, I’m good<br>Either way<br><br>내게는 언니같은 친구인데<br>어리광이 심하대<br>털털한 줄 알았던 저 아이는<br>마음이 넘 약한 걸<br><br>쟤 I 라서 그래 넌 E 라서 그래<br>됐고 그냥 V 나 하자<br> <br>Either way, you’re good<br>전부 좋다구<br>누가 맞고 틀린 게 아닌 걸<br>모두 다르게 사랑하듯<br>Either way, you’re good<br>Either way<br><br>I, I, I 또다른 나<br>나, 나, 나<br><br>누가 맞고 틀린 게 아닌 걸<br>모두 다르게 살아가 듯<br>전부 좋다구<br>사랑과 미움<br><br>모두 다 가지면 되는 거야<br>하나만 고를 필요 없는 거야<br><br>Either way, we’re good<br>웃어주자구 우후후<br>이렇게",선우정아,"라이언 전, Luke Fitton, Lauren Aquilina, Liam O’Donnell","라이언 전, Luke Fitton"
36852553,You & Me,image_36852553.jpg,제니 (JENNIE),JENNIE Special Single [You & Me],2023.10.06,댄스,"You know I gotcha<br>You know that I got you like that<br>Ain’t nobody gonna have your back<br>like the way I do<br>You love it just say you do<br><br>You know you got me<br>Everything you do<br>Everything you did<br>Everything I wish I was with<br>Makes me feel alright<br>I’m just saying so<br><br>I really like it <br>Nothing in the world can make me feel the way you do the things you do<br>I really like it <br>Nothing in the world can make me feel the way you do the things you do<br><br>I love you and me<br>Dancing in the moonlight <br>Nobody can see<br>It’s just you and me tonight<br>I love you and me<br>Dancing in the moonlight <br>Nobody can see<br>It’s just you and me tonight<br><br>Look at you now look at me<br>How you ever ever gonna find someone like this<br>Look at you now look at me<br>How you ever ever gonna find someone like this<br><br>You’re the reason my heart skips drops<br>Just a little touch my world stops<br>Finally I know that you’re mine<br>I don’t want to fall <br>Don’t wanna play this game of love oh eh oh<br>There’s nowhere to hide<br> <br>I really like it<br>Nothing in the world can make me feel the way you do the things you do<br>I really like it<br>Nothing in the world can make me feel the way you do the things you do<br><br>I love you and me<br>Dancing in the moonlight <br>Nobody can see<br>It’s just you and me tonight<br>I love you and me<br>Dancing in the moonlight <br>Nobody can see<br>It’s just you and me tonight<br><br>Look at you now look at me<br>How you ever ever gonna find someone like this<br>Look at you now look at me<br>How you ever ever gonna find someone like this<br><br>I don’t care about your first love, <br>This should be your last one<br>Nothin’ like your last one<br>You look better on me, that’s fashion<br>Won’t block your shot, lights camera action<br>Never been a love me or a love me not thing<br>Every petal better tell him better not change<br>I love you I love me a lot, wait <br>Which one I love better, better off not saying <br><br>I love you and me<br>","TEDDY, Danny Chung","TEDDY, 24, Vince","24, Vince"
38123338,나는 반딧불,image_38123338.jpg,황가람,나는 반딧불,2024.10.21,발라드,나는 내가 빛나는 별인 줄 알았어요<br>한 번도 의심한 적 없었죠<br>몰랐어요 난 내가 벌레라는 것을<br>그래도 괜찮아 난 눈부시니까<br>하늘에서 떨어진 별인 줄 알았어요<br>소원을 들어주는 작은 별<br>몰랐어요 난 내가 개똥벌레라는 것을<br>그래도 괜찮아 나는 빛날 테니까<br>나는 내가 빛나는 별인 줄 알았어요<br>한 번도 의심한 적 없었죠<br>몰랐어요 난 내가 벌레라는 것을<br>그래도 괜찮아 난 눈부시니까<br>한참 동안 찾았던 내 손톱<br>하늘로 올라가 초승달 돼 버렸지<br>주워 담을 수도 없게 너무 멀리 갔죠<br>누가 저기 걸어놨어 누가 저기 걸어놨어<br>우주에서 무주로 날아온<br>밤하늘의 별들이 반딧불이 돼 버렸지<br>내가 널 만난 것처럼 마치 약속한 것처럼<br>나는 다시 태어났지 나는 다시 태어났지<br>나는 내가 빛나는 별인 줄 알았어요<br>한 번도 의심한 적 없었죠<br>몰랐어요 난 내가 벌레라는 것을<br>그래도 괜찮아 난 눈부시니까<br>하늘에서 떨어진 별인 줄 알았어요<br>소원을 들어주는 작은 별<br>몰랐어요 난 내가 개똥벌레란 것을<br>그래도 괜찮아 나는 빛날 테니까,정중식,정중식,우주비
32345931,시작,image_32345931.jpg,가호 (Gaho),이태원 클라쓰 OST Part.2,2020.02.01,"록/메탈, 국내드라마",새로운 시작은 늘 설레게 하지<br>모든 걸 이겨낼 것처럼<br>시간을 뒤쫓는 시계바늘처럼<br>앞질러 가고 싶어 하지<br>그어 놓은 선을 넘어<br>저마다 삶을 향해<br>때론 원망도 하겠지<br>그 선을 먼저 넘지 말라고<br>I can fly the sky<br>Never gonna stay<br>내가 지쳐 쓰러질 때까진<br>어떤 이유도<br>어떤 변명도<br>지금 내겐 용기가 필요해<br>빛나지 않아도 내 꿈을 응원해<br>그 마지막을 가질 테니<br>부러진 것처럼 한 발로 뛰어도<br>난 나의 길을 갈 테니까<br>지금 나를 위한 약속<br>멈추지 않겠다고<br>또 하나를 앞지르면<br>곧 너의 뒤를 따라잡겠지<br>원하는 대로<br>다 가질 거야<br>그게 바로 내 꿈일 테니까<br>변한 건 없어<br>버티고 버텨<br>내 꿈은 더 단단해질 테니<br>다시 시작해<br>Ah ah ah ah ah<br>Ah ah ah ah ah ah<br>Ah ah ah ah ah<br>Ah ah ah ah<br>다시는 나를 잃고 싶지 않아<br>내 전부를 걸었으니까<br>원하는 대로<br>다 가질 거야<br>그게 바로 내 꿈일 테니까<br>변한 건 없어<br>버티고 버텨<br>내 꿈은 더 단단해질 테니<br>다시 시작해<br>Ah ah ah ah ah<br>Ah ah ah ah ah ah<br>Ah ah ah ah ah<br>Ah ah ah ah<br>,서동성,박성일,엉클샘
36105548,Teddy Bear,image_36105548.jpg,STAYC(스테이씨),Teddy Bear,2023.02.14,댄스,"STAYC girls it’s going down<br>STAYC !<br>남의 말은 짜릿해<br>앞뒤로들 Make a fool<br>내가 볼 땐 아닌데<br>자기들만 Act so cool<br>상상은 자윤데 No way<br>진짜라고 믿거든<br>왜 자꾸 돌아가려 해<br>답답해 How can I say<br>서두르지 마 No hurries<br>Anyway anyway<br>우린 다 이번 생은 처음이잖아<br>정답은 없어 One hunnit<br>그런 기대감 내려놔 실망도 크니까<br>Quiet please 비행기 모드로<br>편히 앉아 불필요한 말 속으로<br>내가 원할 때만 버튼 Ooh yeah<br>Yeah yeah yeah yeah<br>바라만 봐 Just like<br>Teddy Bear ooh<br>Teddy Bear ooh<br>Teddy Bear ooh yeah<br>Pump pump pump pump it up<br>Teddy Bear<br>No no no 멋이 없어 매일매일<br>똑똑 말로만 So good<br>뻔뻔해 넌 마치 Like J J<br>Bang bang<br>Don’t talk about it<br>be about it or you will lose<br>욕심이 과해<br>Always wake it up, it’s your 꿈<br>서두르지 마 No hurries<br>Anyway anyway<br>우린 다 이번 생은 처음이잖아<br>정답은 없어 One hunnit<br>그런 기대감 내려놔 실망도 크니까<br>Quiet please 비행기 모드로<br>편히 앉아 불필요한 말 속으로<br>내가 원할 때만 버튼 Ooh yeah<br>Yeah yeah yeah yeah<br>바라만 봐 Just like<br>Teddy Bear ooh<br>Teddy Bear ooh<br>Teddy Bear ooh yeah<br>Pump pump pump pump it up<br>Teddy Bear<br>모드를 확실히 해<br>걱정이 아니면 참견<br>Call it now call it now<br>질투일지도 몰라<br>잘 하고 있는 건 나<br>So keep it down 네가 원하는 건 뭘까<br>Quiet please 비행기 모드로<br>편히 앉아 불필요한 말 속으로<br>내가 원할 때만 버튼 Ooh yeah<br>Yeah yeah yeah yeah<br>바라만 봐 Just like<br>Teddy Bear ooh<br>Teddy Bear ooh<br>Teddy Bear ooh yeah<br>Pump pump pump pump it up<br>Teddy Bear<br>","B.E.P, Jeon Goon","B.E.P, FLYT","Rado, FLYT"
33725775,낙하 (with 아이유),image_33725775.jpg,AKMU (악뮤),NEXT EPISODE,2021.07.26,록/메탈,"말했잖아 언젠가<br>이런 날이 온다면<br>난 널 혼자 <br>내버려두지 않을 거라고<br> <br>죄다 낭떠러지야, 봐<br>예상했던 것보다<br>더 아플지도 모르지만<br> <br>내 손을 잡으면<br>하늘을 나는 정도 <br>그 이상도 느낄 수 있을 거야<br> <br>눈 딱 감고 낙하- 하-<br>믿어 날 눈 딱 감고 낙하 <br>눈 딱 감고 낙하- 하-<br>믿어 날 눈 딱 감고 낙하 <br> <br><br>초토화된 곳이든<br>뜨거운 불구덩이든<br>말했잖아 언젠가 그런 날에<br>나는 널 떠나지 않겠다고<br> <br>죄다 낭떠러지야, 봐<br>예상했던 것보다<br>더 아플지도 모르지만<br> <br>내 눈을 본다면<br>밤하늘의 별이 되는 <br>기분을 느낄 수 있을 거야<br> <br>셋 하면 뛰어 낙하- 하-<br>핫 둘 셋 숨 딱 참고 낙하<br>셋 하면 뛰어 낙하- 하-<br>핫 둘 셋 숨 딱 참고 낙하<br><br><br><br><br>Ooh show how we love<br>보여주자 웃을 준비를 끝낸 그들에게<br>아무것도 우리를 망가뜨리지 못해<br><br><br>눈 딱 감고 낙하- 하-<br>믿어 날 눈 딱 감고 낙하<br>셋 하면 뛰어 낙하- 하-<br>핫 둘 셋 숨 딱 참고 낙하",이찬혁,"이찬혁, MILLENNIUM",MILLENNIUM
34997078,That That (prod. & feat. SUGA of BTS),image_34997078.jpg,싸이 (PSY),싸다9,2022.04.29,댄스,20 22 <br>PSY Coming back (이리 오너라)<br><br>Long time no see huh? <br>오래간만이지 huh? <br>우리 다시 웃고 울고 지지고 볶고 <br>Let’s get loco<br><br>Pandemic's over uh <br>그래 기분이 오져 uh <br>다시 그분이 오죠 uh <br>Everybody say <br><br>뻑적지근해 <br>걸쩍지근해 <br>시끌벅적거리네 <br>너무 좋아 북적거리네 <br>동서남북 Aye<br>강남강북 Aye <br>싹 다 모여 Throw yo hands in the air<br>I say yeah<br><br>Can you feel it?<br>Can you feel it? <br>Oh oh woo yeah Oh woo oh <br><br>Can you feel it?<br>Can you feel it?<br>Oh oh woo yeah Ah <br><br>준비하시고 (Go) 쏘세요 (Oh) <br>That that I like that (Like that)<br>기분 좋아 Babe (Babe) <br>흔들어 좌 우 위 아래로 (Sing it)<br>One two three to the four (Sing it)<br><br>That that I like that <br>That that I like that babe <br>That that I like that <br>It’s like that that yo <br><br>That that I like that <br>That that I like that babe <br>That that I like that <br>It’s like that<br><br>야 내가 뭐 하는 사람인지 까먹었지? <br>That that I like that (Like that)<br>시간이 지나도 변함없이 <br>That that I like that (Like that) <br>I don't care I don't care that I like that <br>That that I like that (Like that)<br>내가 바라보고 바라왔던 사람들아 <br>모두 다 Ready set go<br>되려 늘어난 맷집 때리던 분이 불편하겠지<br>너네 바람대로 망할 거라 고사 지낸 <br>사람들을 모아다가 가볍게 때찌<br>적당히 하라고 Oh oh oh <br>그냥 닥치고 다 같이 놀아보자고 Oh oh oh   <br>민윤기와 박재상 <br><br>Can you feel it?<br>Can you feel it? <br>Oh oh woo yeah Oh woo oh <br><br>Can you feel it?<br>Can you feel it?<br>Oh oh woo yeah Ah <br><br>준비하시고 (Go) 쏘세요 (Oh)<br>That that I like that (Like that)<br>기분 좋아 Babe (Babe) <br>흔들어 좌 우 위 아래로 (Sing it)<br>One two three to the four (Sing it)<br><br>That that I like that <br>That that I like that babe <br>That that I like that <br>It’s like that that yo <br><br>That that I like that <br>That that I like that babe <br>That that I like that <br>It’s like that that yo<br><br>Do what you wanna <br>Say what you wanna <br>Do what you wanna (Say what?)<br>That that I like that babe <br><br>Do what you wanna <br>Say what you wanna <br>Do what you wanna (Say what?)<br>That that I like that babe <br>That that I like that,"싸이 (PSY), SUGA","SUGA, 싸이 (PSY), EL CAPITXN","SUGA, EL CAPITXN"
33077590,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),image_33077590.jpg,"미란이 (MIRANI), 먼치맨(MUNCHMAN), Khundi Panda, 머쉬베놈 (MUSHVENOM)",쇼미더머니 9 Episode 1,2020.11.21,랩/힙합,보여줘야겠어<br>내가 망할 거랬던 놈들에게도<br>내가 잘될 거라 했던 너에게도<br>다 할게 최선<br>갈아끼워 다 새 거<br>My life's shining like a VVS VVS<br>내 삶은 빛나 VVS VVS<br>보란 듯 나와 TV에<br>Now you see me babe<br>내 삶은 빛나 VVS VVS<br>Skrt-skrt<br>Hey new water new vv<br>난 알바 째고 무대 위<br>Yeah go get it go get it<br>가사 위 가난이 빛나지<br>안 가 무한리필<br>살아봐야겠어 내 빌딩 Yeah<br>개 같던 세상의<br>뒤통수 치러 왔지<br>더 크게 Callin’ ma name<br>모두 날 보고 놀래<br>미란이가 TV에<br>떼버려 Tag<br>사 새롭게 Yeah yeah<br>타고 비행<br>Skrr skrr 난 올라가<br>Skrr skrr 난 빛이 나<br>내가 뭐라 했어 Mom<br>꺼내겠다고 포차<br>맨 밑바닥의 소녀<br>엄마의 술병이 날 만들어<br>허기져 이를 꽉 물어<br>Chit chat bout me 덤벼 겁쟁이 너<br>VVS on ma neck 꿈 앞에<br>녹슨 팔찌 버려 문 앞에<br>구제 벨트 아직 허리에<br>원망하던 과거와 춤출래<br>인디고 카니발 Skrt-skrt<br>목숨은 다 꺼내놓고<br>자판기 밑 먼지 덕지덕지 붙은<br>동전까지 털어-털어<br>여기까지 왔지<br>What you know about me<br>내 속 이야기 털어놓으려<br>지갑 털어 차린 술상 위<br>넌 폰만 바라봤잖아<br>이제 그 스크린에서 날 봐라 I'ma<br>먹고서 Fly 너가 나갈 건 삔또지<br>악플들이 돈과 함께 쏟아지니<br>Got a nice ring to it<br>꼬우면 네 오빠인지 아저씨인지한테<br>일러바치고 한 판 더 뜨자 해 빛이<br>나는 Solo라니까 뭘 그렇게 재니<br>다 드루와 내 패기<br>170에 60kg도 안 되지만 국보 1호 MC<br>The Q's certified new king<br>in the rap<br>내가 TV에 쬐끔 나왔다고<br>연예인 된 줄 알았다는 이미 넌 패<br>Bigger stacks bigger schemes<br>Do bigger thang<br>G+Jus like this team I'm blessed<br>모든 게 끝나고 홍대로 돌아가도<br>모든 건 변함없겠지 Like this VVS<br>보여줘야겠어<br>내가 망할 거랬던 놈들에게도<br>내가 잘될 거라 했던 너에게도<br>다 할게 최선<br>갈아끼워 다 새 거<br>My life's shining like a VVS VVS<br>내 삶은 빛나 VVS VVS<br>보란 듯 나와 TV에<br>Now you see me babe<br>내 삶은 빛나 VVS VVS<br>Skrt-skrt<br>Ay 먼치맨 복근에 장착된 VVS<br>내 행동 위험해 걸리지 심의에<br>자체 발광 계속해 실시해<br>날 보고 배워요 EBS<br>흔들릴 바엔 다 흔들어<br>흘려온 땀이 내 Career<br>명품이 없어도 고개를 쳐들어<br>Keep my head up<br>Keep your head up<br>걱정도 했었지 DAY N NIGHT<br>싸워서 만드는 내일의 나<br>MBA 11명 매일이 Party<br>난 역시나 함께일 때가 빛나<br>Imma good vibe<br>GV처럼 춤춰 GOOD BYE<br>내 사랑아 잘 가 웃자<br>형은 미련 안 키워<br>OK 이제 난 노래나 불러<br>전방에 1분간 함성을 발사<br>기 모아 발포해 내 에너지파<br>수직상승 올라가 내 텐션 도레미파<br>먼치맨 YO YO I AIN't got no lie<br>이제 빛난대 주변에서 TRUE<br>어쩌면 너가 응원해서<br>근데 네 말대로 모두<br>특별하니까 라면<br>특별히 뭐가 특별해<br>더 묻고파도 바뀌었지<br>마치 내 작업실 앞 거리<br>짧던 이 사정거리 가사가<br>다 퍼진 광역시<br>또 걔가 부럽다는 팔로잉<br>NOW YOU SEE<br>삐까번쩍 빛나 벌써 이 밤처럼<br>시간 없어 바쁜 삶<br>일단 먼저 필사적으로 덤벼 던져<br>기회는 한순간<br>잡았다면 밝게 빛나<br>그 어떤 래퍼의 목걸이보다도<br>그 HEARTBEAT 진실의 파동<br>넌 곧 못 볼 거니 좀 봐둬<br>내 손목은 비었지만<br>그건 실은 의도적이야<br>천리안 없이 난 멀리 봐<br>머리와 멋진 Rhyme<br>시급으로 따지면 아마도 천만 원이야<br>힉<br>야 못 돌아가 시야가 넓어서<br>날 부정하려면 너 보여봐라<br>지금 내가 네게 보여준 것처럼<br>보여줘야겠어<br>내가 망할 거랬던 놈들에게도<br>내가 잘될 거라 했던 너에게도<br>다 할게 최선<br>갈아끼워 다 새 거<br>My life's shining like a VVS VVS<br>내 삶은 빛나 VVS VVS<br>보란 듯 나와 TV에<br>Now you see me babe<br>내 삶은 빛나 VVS VVS<br>Skrt-skrt<br>역시 성공은 고난을 동반<br>말없이 등산을 등반하는 것처럼<br>I gotta move<br>하늘에 계신 할매 보고 있습니까<br>조금 늦었습니다<br>저 뱀들을 물리치느라<br>이겨내거라<br>내일이 없는 듯이 아버지<br>권투선수 인생 한방이니깐<br>필요하다 한방이<br>알겠슴돠<br>동네의 육상선수 나의 어머니<br>론다로우지 장애물 따윈<br>없는 듯이 달려라 태민<br>You gotta move<br>Let’s go let’s go<br>멜로디 없던 내 인생<br>아침 해 다시 꼬기오<br>술 팔아 쪽 팔아 벌었던 돈<br>하루 사는 하루살이의 콧노래<br>후룰룰루<br>훈화말씀<br>새 나라의 어린이 아니<br>뭐 그런 흔한 말씀을 또<br>Let’s go<br>요것 좀 봐라<br>라고 하는 선생 그거 좀 마라<br>이 멋 좀 봐라<br>야 걱정하지마<br>머쉬베놈<br>월이백에서 이천으로<br>넌 떠나 서울 to 경기 이천으로<br>넌 찍어라 브이로그<br>옜다 저스디스 톤으로<br>My life's shining like a VVS VVS<br>내 삶은 빛나 VVS VVS<br>보란 듯 나와 TV에<br>Now you see me babe<br>내 삶은 빛나 VVS VVS<br>Skrt-skrt<br>왔노라 봤노라<br>결국 이겨냈노라<br>,"저스디스 (JUSTHIS), 그루비룸 (GroovyRoom), 식케이 (Sik-K), 미란이 (MIRANI), 먼치맨(MUNCHMAN), Khundi Panda, 머쉬베놈 (MUSHVENOM)","그루비룸 (GroovyRoom), 저스디스 (JUSTHIS), 식케이 (Sik-K)",그루비룸 (GroovyRoom)
34349913,ELEVEN,image_34349913.jpg,IVE (아이브),ELEVEN,2021.12.01,댄스,"따분한 나의 눈빛이<br>무표정했던 얼굴이<br>널 보며 빛나고 있어<br>널 담은 눈동자는 odd<br><br>내 안에 빼곡하게 피어나는 blue<br>내가 지금 느끼는 이 감정들은 true<br>내 입술을 간지럽힌 낯선 그 이름<br>난 몰랐어 내 맘이 이리 다채로운지<br><br>긴 꿈을 꾸게 해 이 방은 작은 heaven<br>춤을 추곤 해 실컷 어지러울 만큼<br>Oh my, oh my god<br>한 칸 더 채우고 있어<br>잘 봐 1, 2, 3, 4, 5, 6, 7<br>You make me feel like eleven<br><br>투명한 너와 나의 사이<br>가만히 들여다보다<br>일렁인 물결 속으로<br>더 빠져드는 걸<br><br>그날 향기로운 보랏빛의 mood<br>셀 수 없이 반복해도 기분 좋은 꿈<br>감히 누가 이렇게 날 설레게 할 줄<br>난 몰랐어 내 맘이 이리 다채로운지<br><br>긴 꿈을 꾸게 해 이 방은 작은 heaven<br>춤을 추곤 해 실컷 어지러울 만큼<br>Oh my, oh my god<br>한 칸 더 채우고 있어<br>잘 봐 1, 2, 3, 4, 5, 6, 7<br>You make me feel like eleven<br><br>내 앞에 있는 너를<br>그 눈에 비친 나를 (그 눈에 비친 나를)<br>Aya, aya, aya (가만히 바라봐)<br>내 앞에 있는 너를<br>그 눈에 비친 나를<br>가만히 바라봐<br><br>Don't say now<br>서둘러 오진 마<br>이 순간이 좋아 난<br>미처 몰랐어 내 맘이 이리 다채로운지<br><br>긴 꿈을 꾸게 해 이 방은 작은 heaven<br>춤을 추곤 해 실컷 어지러울 만큼<br>Oh my, oh my god<br>한 칸 더 채우고 있어<br>잘 봐 1, 2, 3, 4, 5, 6, 7<br>You make me feel like eleven<br><br>내 앞에 있는 너를<br>그 눈에 비친 나를<br>Aya, aya, aya<br>내 앞에 있는 너를<br>그 눈에 비친 나를<br>사랑하게 됐거든","서지음, Peter Rycroft (aka Lostboy), Lauren Aquilina, Ryan S. Jhun","Peter Rycroft (aka Lostboy), Lauren Aquilina, Ryan S. Jhun","Lostboy, Ryan S. Jhun, Alawn"
